,basicblock,benchmark,count,function,max,mean,median,min,run,seed,stddev
1051,entry,enc-pc1,79999984.0,code,2000.0,919.836,1000.0,0.0,2,7,271.548
1052,entry,enc-pc1,79999984.0,code,2000.0,935.615,1000.0,0.0,2,6,245.439
1053,entry,enc-pc1,79999984.0,code,2000.0,932.577,1000.0,0.0,2,9,250.753
1054,entry,enc-pc1,79999984.0,code,2000.0,934.736,1000.0,0.0,2,8,246.991
1055,entry,enc-pc1,79999984.0,code,2000.0,932.697,1000.0,0.0,2,10,250.546
1056,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,2900.09,3000.0,2000.0,1,0,299.879
1057,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3078.97,3000.0,3000.0,1,1,269.695
1058,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,2898.81,3000.0,2000.0,1,2,301.585
1059,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3082.21,3000.0,3000.0,1,3,274.68
1060,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3077.53,3000.0,3000.0,1,4,267.423
1061,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,2897.27,3000.0,2000.0,1,5,303.613
1062,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3079.45,3000.0,3000.0,1,7,270.443
1063,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,2902.76,3000.0,2000.0,1,6,296.292
1064,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3075.18,3000.0,3000.0,1,8,263.674
1065,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3080.55,3000.0,3000.0,1,9,272.139
1066,for.body4,enc-rc4,1200000.0,rc4_setup,4000.0,2901.72,3000.0,2000.0,1,10,297.7
1067,for.body4,enc-rc4,1200000.0,rc4_setup,4000.0,2903.14,3000.0,2000.0,2,0,295.771
1068,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3078.14,3000.0,3000.0,2,1,268.384
1069,for.body4,enc-rc4,1200000.0,rc4_setup,4000.0,2899.49,3000.0,2000.0,2,2,300.678
1070,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3081.23,3000.0,3000.0,2,3,273.184
1071,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3081.75,3000.0,3000.0,2,4,273.986
1072,for.body4,enc-rc4,1200000.0,rc4_setup,4000.0,2896.71,3000.0,2000.0,2,5,304.347
1073,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3078.96,3000.0,3000.0,2,7,269.678
1074,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,2901.27,3000.0,2000.0,2,6,298.308
1075,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3080.29,3000.0,3000.0,2,8,271.741
1076,for.body4,enc-rc4,1200000.0,rc4_setup,5000.0,3078.75,3000.0,3000.0,2,9,269.342
1077,for.body4,enc-rc4,1200000.0,rc4_setup,4000.0,2897.55,3000.0,2000.0,2,10,303.238
1078,for.body4,Equivalencing-dbl,1.0,s422,3462528000.0,1731260000.0,8000017.0,3462528000.0,1,0,1731260000.0
1079,for.body4,Equivalencing-dbl,1.0,s422,3196447000.0,1598220000.0,8000017.0,3196447000.0,1,1,1598220000.0
1080,for.body4,Equivalencing-dbl,1.0,s422,3204094000.0,1602050000.0,8000017.0,3204094000.0,1,2,1602050000.0
1081,for.body4,Equivalencing-dbl,1.0,s422,2657912000.0,1328960000.0,8000017.0,2657912000.0,1,3,1328960000.0
1082,for.body4,Equivalencing-dbl,1.0,s422,4055421000.0,2027710000.0,8000017.0,4055421000.0,1,4,2027710000.0
1083,for.body4,Equivalencing-dbl,1.0,s422,4056449000.0,2028220000.0,8000017.0,4056449000.0,1,5,2028220000.0
1084,for.body4,Equivalencing-dbl,1.0,s422,3197296000.0,1598650000.0,8000017.0,3197296000.0,1,6,1598650000.0
1085,for.body4,Equivalencing-dbl,1.0,s422,3068266000.0,1534130000.0,8000017.0,3068266000.0,1,7,1534130000.0
1086,for.body4,Equivalencing-dbl,1.0,s422,3070146000.0,1535070000.0,8000017.0,3070146000.0,1,8,1535070000.0
1087,for.body4,Equivalencing-dbl,1.0,s422,3463389000.0,1731690000.0,8000017.0,3463389000.0,1,10,1731690000.0
1088,for.body4,Equivalencing-dbl,1.0,s422,3463026000.0,1731510000.0,8000017.0,3463026000.0,1,9,1731510000.0
1089,for.body4,Equivalencing-dbl,1.0,s422,3461722000.0,1730860000.0,8000017.0,3461722000.0,2,0,1730860000.0
1090,for.body4,Equivalencing-dbl,1.0,s422,3196478000.0,1598240000.0,8000017.0,3196478000.0,2,1,1598240000.0
1091,for.body4,Equivalencing-dbl,1.0,s422,3204622000.0,1602310000.0,8000017.0,3204622000.0,2,2,1602310000.0
1092,for.body4,Equivalencing-dbl,1.0,s422,2657518000.0,1328760000.0,8000017.0,2657518000.0,2,3,1328760000.0
1093,for.body4,Equivalencing-dbl,1.0,s422,4056604000.0,2028300000.0,8000017.0,4056604000.0,2,4,2028300000.0
1094,for.body4,Equivalencing-dbl,1.0,s422,4056074000.0,2028040000.0,8000017.0,4056074000.0,2,5,2028040000.0
1095,for.body4,Equivalencing-dbl,1.0,s422,3197019000.0,1598510000.0,8000017.0,3197019000.0,2,6,1598510000.0
1096,for.body4,Equivalencing-dbl,1.0,s422,3067981000.0,1533990000.0,8000017.0,3067981000.0,2,7,1533990000.0
1097,for.body4,Equivalencing-dbl,1.0,s422,3069845000.0,1534920000.0,8000017.0,3069845000.0,2,8,1534920000.0
1098,for.body4,Equivalencing-dbl,1.0,s422,3463177000.0,1731590000.0,8000017.0,3463177000.0,2,10,1731590000.0
1099,for.body4,Equivalencing-dbl,1.0,s422,3461062000.0,1730530000.0,8000017.0,3461062000.0,2,9,1730530000.0
1100,for.body4,Equivalencing-flt,1.0,s422,3436807000.0,1718400000.0,8000017.0,3436807000.0,1,0,1718400000.0
1101,for.body4,Equivalencing-flt,1.0,s422,2887320000.0,1443660000.0,8000017.0,2887320000.0,1,1,1443660000.0
1102,for.body4,Equivalencing-flt,1.0,s422,2937665000.0,1468830000.0,8000017.0,2937665000.0,1,2,1468830000.0
1103,for.body4,Equivalencing-flt,1.0,s422,2574403000.0,1287200000.0,8000017.0,2574403000.0,1,3,1287200000.0
1104,for.body4,Equivalencing-flt,1.0,s422,4013430000.0,2006720000.0,8000017.0,4013430000.0,1,4,2006720000.0
1105,for.body4,Equivalencing-flt,1.0,s422,4013517000.0,2006760000.0,8000017.0,4013517000.0,1,5,2006760000.0
1106,for.body4,Equivalencing-flt,1.0,s422,2630731000.0,1315370000.0,8000017.0,2630731000.0,1,7,1315370000.0
1107,for.body4,Equivalencing-flt,1.0,s422,2877738000.0,1438870000.0,8000017.0,2877738000.0,1,6,1438870000.0
1108,for.body4,Equivalencing-flt,1.0,s422,2610052000.0,1305030000.0,8000017.0,2610052000.0,1,8,1305030000.0
1109,for.body4,Equivalencing-flt,1.0,s422,3436828000.0,1718410000.0,8000017.0,3436828000.0,1,9,1718410000.0
1110,for.body4,Equivalencing-flt,1.0,s422,3436144000.0,1718070000.0,8000017.0,3436144000.0,1,10,1718070000.0
1111,for.body4,Equivalencing-flt,1.0,s422,3436966000.0,1718480000.0,8000017.0,3436966000.0,2,0,1718480000.0
1112,for.body4,Equivalencing-flt,1.0,s422,2888495000.0,1444250000.0,8000017.0,2888495000.0,2,1,1444250000.0
1113,for.body4,Equivalencing-flt,1.0,s422,2937649000.0,1468820000.0,8000017.0,2937649000.0,2,2,1468820000.0
1114,for.body4,Equivalencing-flt,1.0,s422,2574623000.0,1287310000.0,8000017.0,2574623000.0,2,3,1287310000.0
1115,for.body4,Equivalencing-flt,1.0,s422,4013390000.0,2006700000.0,8000017.0,4013390000.0,2,4,2006700000.0
1116,for.body4,Equivalencing-flt,1.0,s422,4013496000.0,2006750000.0,8000017.0,4013496000.0,2,5,2006750000.0
1117,for.body4,Equivalencing-flt,1.0,s422,2636044000.0,1318020000.0,8000017.0,2636044000.0,2,7,1318020000.0
1118,for.body4,Equivalencing-flt,1.0,s422,2876727000.0,1438360000.0,8000017.0,2876727000.0,2,6,1438360000.0
1119,for.body4,Equivalencing-flt,1.0,s422,2608060000.0,1304030000.0,8000017.0,2608060000.0,2,8,1304030000.0
1120,for.body4,Equivalencing-flt,1.0,s422,3436873000.0,1718440000.0,8000017.0,3436873000.0,2,9,1718440000.0
1121,for.body4,Equivalencing-flt,1.0,s422,3436117000.0,1718060000.0,8000017.0,3436117000.0,2,10,1718060000.0
1122,if.then22,espresso,11082.0,cofactor,48000.0,11285.7,8000.0,2000.0,1,0,6179.47
1123,if.then22,espresso,11082.0,cofactor,49000.0,11691.9,9000.0,2000.0,1,1,6535.62
1124,if.then22,espresso,11082.0,cofactor,49000.0,11700.2,9000.0,2000.0,1,2,6531.04
1125,if.then22,espresso,11082.0,cofactor,50000.0,11698.4,9000.0,2000.0,1,3,6548.06
1126,if.then22,espresso,11082.0,cofactor,50000.0,11699.0,9000.0,2000.0,1,4,6535.37
1127,if.then22,espresso,11082.0,cofactor,50000.0,11708.6,9000.0,2000.0,1,5,6546.98
1128,if.then22,espresso,11082.0,cofactor,50000.0,11779.4,9000.0,2000.0,1,6,6574.11
1129,if.then22,espresso,11082.0,cofactor,49000.0,11681.0,9000.0,2000.0,1,7,6526.49
1130,if.then22,espresso,11082.0,cofactor,50000.0,11780.8,9000.0,2000.0,1,8,6569.76
1131,if.then22,espresso,11082.0,cofactor,50000.0,11696.6,9000.0,2000.0,1,9,6547.78
1132,if.then22,espresso,11082.0,cofactor,50000.0,11685.6,9000.0,2000.0,1,10,6531.35
1133,if.then22,espresso,11082.0,cofactor,48000.0,11285.8,8000.0,2000.0,2,0,6174.46
1134,if.then22,espresso,11082.0,cofactor,50000.0,11695.6,9000.0,2000.0,2,1,6538.46
1135,if.then22,espresso,11082.0,cofactor,49000.0,11684.5,9000.0,2000.0,2,2,6523.53
1136,if.then22,espresso,11082.0,cofactor,50000.0,11710.8,9000.0,2000.0,2,3,6547.41
1137,if.then22,espresso,11082.0,cofactor,49000.0,11705.2,9000.0,2000.0,2,4,6544.61
1138,if.then22,espresso,11082.0,cofactor,49000.0,11694.4,9000.0,2000.0,2,5,6546.91
1139,if.then22,espresso,11082.0,cofactor,50000.0,11775.6,9000.0,2000.0,2,6,6576.57
1140,if.then22,espresso,11082.0,cofactor,49000.0,11682.8,9000.0,2000.0,2,7,6528.98
1141,if.then22,espresso,11082.0,cofactor,50000.0,11783.2,9000.0,2000.0,2,8,6570.73
1142,if.then22,espresso,11082.0,cofactor,49000.0,11694.1,9000.0,2000.0,2,9,6548.41
1143,if.then22,espresso,11082.0,cofactor,49000.0,11692.8,9000.0,2000.0,2,10,6526.92
1144,indirectgoto,evalloop,100000.0,eval,48000.0,46118.3,46000.0,46000.0,1,0,322.907
1145,indirectgoto,evalloop,100000.0,eval,48000.0,46115.8,46000.0,46000.0,1,1,320.012
1146,indirectgoto,evalloop,100000.0,eval,48000.0,46120.9,46000.0,46000.0,1,3,326.049
1147,indirectgoto,evalloop,100000.0,eval,48000.0,46121.7,46000.0,46000.0,1,5,326.896
1148,indirectgoto,evalloop,100000.0,eval,48000.0,46117.4,46000.0,46000.0,1,2,321.84
1149,indirectgoto,evalloop,100000.0,eval,48000.0,46120.3,46000.0,46000.0,1,4,325.303
1150,indirectgoto,evalloop,100000.0,eval,48000.0,46118.5,46000.0,46000.0,1,6,323.179
1151,indirectgoto,evalloop,100000.0,eval,48000.0,46120.9,46000.0,46000.0,1,7,325.979
1152,indirectgoto,evalloop,100000.0,eval,48000.0,46122.5,46000.0,46000.0,1,8,327.865
1153,indirectgoto,evalloop,100000.0,eval,48000.0,46123.2,46000.0,46000.0,1,9,328.67
1154,indirectgoto,evalloop,100000.0,eval,48000.0,46117.3,46000.0,46000.0,1,10,321.792
1155,indirectgoto,evalloop,100000.0,eval,48000.0,46120.4,46000.0,46000.0,2,0,325.408
1156,indirectgoto,evalloop,100000.0,eval,48000.0,46115.7,46000.0,46000.0,2,1,319.916
1157,indirectgoto,evalloop,100000.0,eval,48000.0,46115.7,46000.0,46000.0,2,3,319.82
1158,indirectgoto,evalloop,100000.0,eval,48000.0,46118.4,46000.0,46000.0,2,5,323.061
1159,indirectgoto,evalloop,100000.0,eval,48000.0,46120.1,46000.0,46000.0,2,2,325.023
1160,indirectgoto,evalloop,100000.0,eval,48000.0,46119.4,46000.0,46000.0,2,4,324.203
1161,indirectgoto,evalloop,100000.0,eval,48000.0,46117.2,46000.0,46000.0,2,6,321.638
1162,indirectgoto,evalloop,100000.0,eval,48000.0,46118.7,46000.0,46000.0,2,7,323.462
1163,indirectgoto,evalloop,100000.0,eval,48000.0,46119.2,46000.0,46000.0,2,8,324.05
1164,indirectgoto,evalloop,100000.0,eval,48000.0,46119.1,46000.0,46000.0,2,9,323.944
1165,indirectgoto,evalloop,100000.0,eval,48000.0,46117.4,46000.0,46000.0,2,10,321.899
1166,vector.body,Expansion-dbl,1.0,s1251,3158772000.0,1579390000.0,8000017.0,3158772000.0,1,1,1579390000.0
1167,vector.body,Expansion-dbl,1.0,s1251,3157924000.0,1578960000.0,8000017.0,3157924000.0,1,0,1578960000.0
1168,vector.body,Expansion-dbl,1.0,s1251,3157644000.0,1578820000.0,8000017.0,3157644000.0,1,2,1578820000.0
1169,vector.body,Expansion-dbl,1.0,s1251,3171056000.0,1585530000.0,8000017.0,3171056000.0,1,3,1585530000.0
1170,vector.body,Expansion-dbl,1.0,s1251,3155436000.0,1577720000.0,8000017.0,3155436000.0,1,4,1577720000.0
1171,vector.body,Expansion-dbl,1.0,s1251,3156941000.0,1578470000.0,8000017.0,3156941000.0,1,5,1578470000.0
1172,vector.body,Expansion-dbl,1.0,s1251,3170187000.0,1585090000.0,8000017.0,3170187000.0,1,6,1585090000.0
1173,vector.body,Expansion-dbl,1.0,s1251,3154763000.0,1577380000.0,8000017.0,3154763000.0,1,7,1577380000.0
1174,vector.body,Expansion-dbl,1.0,s1251,3175988000.0,1587990000.0,8000017.0,3175988000.0,1,8,1587990000.0
1175,vector.body,Expansion-dbl,1.0,s1251,3155231000.0,1577620000.0,8000017.0,3155231000.0,1,9,1577620000.0
1176,vector.body,Expansion-dbl,1.0,s1251,3158592000.0,1579300000.0,8000017.0,3158592000.0,1,10,1579300000.0
1177,vector.body,Expansion-dbl,1.0,s1251,3158742000.0,1579370000.0,8000017.0,3158742000.0,2,1,1579370000.0
1178,vector.body,Expansion-dbl,1.0,s1251,3157908000.0,1578950000.0,8000017.0,3157908000.0,2,0,1578950000.0
1179,vector.body,Expansion-dbl,1.0,s1251,3157647000.0,1578820000.0,8000017.0,3157647000.0,2,2,1578820000.0
1180,vector.body,Expansion-dbl,1.0,s1251,3170978000.0,1585490000.0,8000017.0,3170978000.0,2,3,1585490000.0
1181,vector.body,Expansion-dbl,1.0,s1251,3155326000.0,1577660000.0,8000017.0,3155326000.0,2,4,1577660000.0
1182,vector.body,Expansion-dbl,1.0,s1251,3156943000.0,1578470000.0,8000017.0,3156943000.0,2,5,1578470000.0
1183,vector.body,Expansion-dbl,1.0,s1251,3170222000.0,1585110000.0,8000017.0,3170222000.0,2,6,1585110000.0
1184,vector.body,Expansion-dbl,1.0,s1251,3154143000.0,1577070000.0,8000017.0,3154143000.0,2,7,1577070000.0
1185,vector.body,Expansion-dbl,1.0,s1251,3175951000.0,1587980000.0,8000017.0,3175951000.0,2,8,1587980000.0
1186,vector.body,Expansion-dbl,1.0,s1251,3155401000.0,1577700000.0,8000017.0,3155401000.0,2,9,1577700000.0
1187,vector.body,Expansion-dbl,1.0,s1251,3158185000.0,1579090000.0,8000017.0,3158185000.0,2,10,1579090000.0
1188,vector.body,Expansion-flt,1.0,s1251,2921603000.0,1460800000.0,8000017.0,2921603000.0,1,1,1460800000.0
1189,vector.body,Expansion-flt,1.0,s1251,2938114000.0,1469060000.0,8000017.0,2938114000.0,1,0,1469060000.0
1190,vector.body,Expansion-flt,1.0,s1251,2920712000.0,1460360000.0,8000017.0,2920712000.0,1,3,1460360000.0
1191,vector.body,Expansion-flt,1.0,s1251,2921725000.0,1460860000.0,8000017.0,2921725000.0,1,2,1460860000.0
1192,vector.body,Expansion-flt,1.0,s1251,2923040000.0,1461520000.0,8000017.0,2923040000.0,1,4,1461520000.0
1193,vector.body,Expansion-flt,1.0,s1251,2909940000.0,1454970000.0,8000017.0,2909940000.0,1,5,1454970000.0
1194,vector.body,Expansion-flt,1.0,s1251,2937775000.0,1468890000.0,8000017.0,2937775000.0,1,6,1468890000.0
1195,vector.body,Expansion-flt,1.0,s1251,2921667000.0,1460830000.0,8000017.0,2921667000.0,1,7,1460830000.0
1196,vector.body,Expansion-flt,1.0,s1251,2922170000.0,1461080000.0,8000017.0,2922170000.0,1,8,1461080000.0
1197,vector.body,Expansion-flt,1.0,s1251,2933758000.0,1466880000.0,8000017.0,2933758000.0,1,9,1466880000.0
1198,vector.body,Expansion-flt,1.0,s1251,2922435000.0,1461220000.0,8000017.0,2922435000.0,1,10,1461220000.0
1199,vector.body,Expansion-flt,1.0,s1251,2921402000.0,1460700000.0,8000017.0,2921402000.0,2,1,1460700000.0
1200,vector.body,Expansion-flt,1.0,s1251,2938173000.0,1469090000.0,8000017.0,2938173000.0,2,0,1469090000.0
1201,vector.body,Expansion-flt,1.0,s1251,2920753000.0,1460380000.0,8000017.0,2920753000.0,2,3,1460380000.0
1202,vector.body,Expansion-flt,1.0,s1251,2921720000.0,1460860000.0,8000017.0,2921720000.0,2,2,1460860000.0
1203,vector.body,Expansion-flt,1.0,s1251,2922903000.0,1461450000.0,8000017.0,2922903000.0,2,4,1461450000.0
1204,vector.body,Expansion-flt,1.0,s1251,2910045000.0,1455020000.0,8000017.0,2910045000.0,2,5,1455020000.0
1205,vector.body,Expansion-flt,1.0,s1251,2938057000.0,1469030000.0,8000017.0,2938057000.0,2,6,1469030000.0
1206,vector.body,Expansion-flt,1.0,s1251,2921697000.0,1460850000.0,8000017.0,2921697000.0,2,7,1460850000.0
1207,vector.body,Expansion-flt,1.0,s1251,2922082000.0,1461040000.0,8000017.0,2922082000.0,2,8,1461040000.0
1208,vector.body,Expansion-flt,1.0,s1251,2933592000.0,1466800000.0,8000017.0,2933592000.0,2,9,1466800000.0
1209,vector.body,Expansion-flt,1.0,s1251,2922425000.0,1461210000.0,8000017.0,2922425000.0,2,10,1461210000.0
1210,for.body57,fannkuch,1.0,fannkuch,5549696000.0,2774850000.0,8000017.0,5549696000.0,1,0,2774850000.0
1211,for.body57,fannkuch,1.0,fannkuch,5558301000.0,2779150000.0,8000017.0,5558301000.0,1,2,2779150000.0
1212,for.body57,fannkuch,1.0,fannkuch,5529351000.0,2764680000.0,8000017.0,5529351000.0,1,1,2764680000.0
1213,for.body57,fannkuch,1.0,fannkuch,5523724000.0,2761860000.0,8000017.0,5523724000.0,1,3,2761860000.0
1214,for.body57,fannkuch,1.0,fannkuch,5529773000.0,2764890000.0,8000017.0,5529773000.0,1,4,2764890000.0
1215,for.body57,fannkuch,1.0,fannkuch,5188549000.0,2594270000.0,8000017.0,5188549000.0,1,7,2594270000.0
1216,for.body57,fannkuch,1.0,fannkuch,5575223000.0,2787610000.0,8000017.0,5575223000.0,1,5,2787610000.0
1217,for.body57,fannkuch,1.0,fannkuch,5567278000.0,2783640000.0,8000017.0,5567278000.0,1,6,2783640000.0
1218,for.body57,fannkuch,1.0,fannkuch,5550083000.0,2775040000.0,8000017.0,5550083000.0,1,8,2775040000.0
1219,for.body57,fannkuch,1.0,fannkuch,5553598000.0,2776800000.0,8000017.0,5553598000.0,1,9,2776800000.0
1220,for.body57,fannkuch,1.0,fannkuch,5554726000.0,2777360000.0,8000017.0,5554726000.0,1,10,2777360000.0
1221,for.body57,fannkuch,1.0,fannkuch,5549645000.0,2774820000.0,8000017.0,5549645000.0,2,0,2774820000.0
1222,for.body57,fannkuch,1.0,fannkuch,5558346000.0,2779170000.0,8000017.0,5558346000.0,2,2,2779170000.0
1223,for.body57,fannkuch,1.0,fannkuch,5529302000.0,2764650000.0,8000017.0,5529302000.0,2,1,2764650000.0
1224,for.body57,fannkuch,1.0,fannkuch,5523789000.0,2761890000.0,8000017.0,5523789000.0,2,3,2761890000.0
1225,for.body57,fannkuch,1.0,fannkuch,5529810000.0,2764900000.0,8000017.0,5529810000.0,2,4,2764900000.0
1226,for.body57,fannkuch,1.0,fannkuch,5188506000.0,2594250000.0,8000017.0,5188506000.0,2,7,2594250000.0
1227,for.body57,fannkuch,1.0,fannkuch,5575248000.0,2787620000.0,8000017.0,5575248000.0,2,5,2787620000.0
1228,for.body57,fannkuch,1.0,fannkuch,5567211000.0,2783610000.0,8000017.0,5567211000.0,2,6,2783610000.0
1229,for.body57,fannkuch,1.0,fannkuch,5550136000.0,2775070000.0,8000017.0,5550136000.0,2,8,2775070000.0
1230,for.body57,fannkuch,1.0,fannkuch,5553593000.0,2776800000.0,8000017.0,5553593000.0,2,9,2776800000.0
1231,for.body57,fannkuch,1.0,fannkuch,5554752000.0,2777380000.0,8000017.0,5554752000.0,2,10,2777380000.0
1232,entry,fasta,40000000.0,myrandom,2000.0,935.032,1000.0,0.0,1,0,246.769
1233,entry,fasta,40000000.0,myrandom,2000.0,940.45,1000.0,0.0,1,1,237.015
1234,entry,fasta,40000000.0,myrandom,2000.0,940.259,1000.0,0.0,1,2,237.355
1235,entry,fasta,40000000.0,myrandom,2000.0,908.651,1000.0,0.0,1,4,288.39
1236,entry,fasta,40000000.0,myrandom,2000.0,938.378,1000.0,0.0,1,3,240.811
1237,entry,fasta,40000000.0,myrandom,2000.0,950.015,1000.0,0.0,1,5,218.318
1238,entry,fasta,40000000.0,myrandom,2000.0,936.575,1000.0,0.0,1,6,244.036
1239,entry,fasta,40000000.0,myrandom,2000.0,940.751,1000.0,0.0,1,7,236.455
1240,entry,fasta,40000000.0,myrandom,2000.0,939.305,1000.0,0.0,1,8,239.125
1241,entry,fasta,40000000.0,myrandom,2000.0,946.146,1000.0,0.0,1,9,226.096
1242,entry,fasta,40000000.0,myrandom,2000.0,936.248,1000.0,0.0,1,10,244.639
1243,entry,fasta,40000000.0,myrandom,2000.0,934.883,1000.0,0.0,2,0,247.038
1244,entry,fasta,40000000.0,myrandom,2000.0,944.57,1000.0,0.0,2,1,229.171
1245,entry,fasta,40000000.0,myrandom,2000.0,939.099,1000.0,0.0,2,2,239.495
1246,entry,fasta,40000000.0,myrandom,2000.0,906.629,1000.0,0.0,2,4,291.229
1247,entry,fasta,40000000.0,myrandom,2000.0,939.302,1000.0,0.0,2,3,239.132
1248,entry,fasta,40000000.0,myrandom,2000.0,946.618,1000.0,0.0,2,5,225.177
1249,entry,fasta,40000000.0,myrandom,2000.0,934.169,1000.0,0.0,2,6,248.289
1250,entry,fasta,40000000.0,myrandom,2000.0,942.372,1000.0,0.0,2,7,233.399
1251,entry,fasta,40000000.0,myrandom,2000.0,941.423,1000.0,0.0,2,8,235.184
1252,entry,fasta,40000000.0,myrandom,2000.0,949.29,1000.0,0.0,2,9,219.779
1253,entry,fasta,40000000.0,myrandom,2000.0,936.519,1000.0,0.0,2,10,244.168
1254,if.end28,fbench,16000000.0,transit_surface,15000.0,1754.0,2000.0,0.0,1,0,610.967
1255,if.end28,fbench,16000000.0,transit_surface,15000.0,1751.85,2000.0,0.0,1,1,615.602
1256,if.end28,fbench,16000000.0,transit_surface,16000.0,1734.59,2000.0,0.0,1,2,611.794
1257,if.end28,fbench,16000000.0,transit_surface,15000.0,1748.66,2000.0,0.0,1,4,611.67
1258,if.end28,fbench,16000000.0,transit_surface,15000.0,1736.51,2000.0,0.0,1,5,611.936
1259,if.end28,fbench,16000000.0,transit_surface,15000.0,1748.62,2000.0,0.0,1,3,612.648
1260,if.end28,fbench,16000000.0,transit_surface,15000.0,1765.52,2000.0,0.0,1,6,614.787
1261,if.end28,fbench,16000000.0,transit_surface,15000.0,1737.16,2000.0,0.0,1,7,612.28
1262,if.end28,fbench,16000000.0,transit_surface,15000.0,1738.0,2000.0,0.0,1,8,615.322
1263,if.end28,fbench,16000000.0,transit_surface,15000.0,1735.15,2000.0,0.0,1,9,612.051
1264,if.end28,fbench,16000000.0,transit_surface,15000.0,1738.51,2000.0,0.0,1,10,614.424
1265,if.end28,fbench,16000000.0,transit_surface,15000.0,1758.01,2000.0,0.0,2,0,611.933
1266,if.end28,fbench,16000000.0,transit_surface,15000.0,1750.25,2000.0,0.0,2,1,612.544
1267,if.end28,fbench,16000000.0,transit_surface,15000.0,1745.24,2000.0,0.0,2,2,616.642
1268,if.end28,fbench,16000000.0,transit_surface,15000.0,1748.08,2000.0,0.0,2,4,612.404
1269,if.end28,fbench,16000000.0,transit_surface,15000.0,1735.91,2000.0,0.0,2,5,611.593
1270,if.end28,fbench,16000000.0,transit_surface,15000.0,1749.05,2000.0,0.0,2,3,610.914
1271,if.end28,fbench,16000000.0,transit_surface,15000.0,1766.28,2000.0,0.0,2,6,615.257
1272,if.end28,fbench,16000000.0,transit_surface,15000.0,1738.4,2000.0,0.0,2,7,613.035
1273,if.end28,fbench,16000000.0,transit_surface,15000.0,1739.07,2000.0,0.0,2,8,613.603
1274,if.end28,fbench,16000000.0,transit_surface,15000.0,1735.04,2000.0,0.0,2,9,611.794
1275,if.end28,fbench,16000000.0,transit_surface,15000.0,1738.75,2000.0,0.0,2,10,613.347
1276,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,566038000.0,283019000.0,8000017.0,566038000.0,1,0,283019000.0
1277,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,568126000.0,284063000.0,8000017.0,568126000.0,1,2,284063000.0
1278,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,564047000.0,282024000.0,8000017.0,564047000.0,1,1,282024000.0
1279,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,576759000.0,288380000.0,8000017.0,576759000.0,1,3,288380000.0
1280,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,574624000.0,287312000.0,8000017.0,574624000.0,1,4,287312000.0
1281,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,572528000.0,286264000.0,8000017.0,572528000.0,1,6,286264000.0
1282,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,583521000.0,291760000.0,8000017.0,583521000.0,1,5,291760000.0
1283,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,547168000.0,273584000.0,8000017.0,547168000.0,1,8,273584000.0
1284,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,553941000.0,276970000.0,8000017.0,553941000.0,1,7,276970000.0
1285,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,580222000.0,290111000.0,8000017.0,580222000.0,1,9,290111000.0
1286,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,566351000.0,283176000.0,8000017.0,566351000.0,1,10,283176000.0
1287,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,566028000.0,283014000.0,8000017.0,566028000.0,2,0,283014000.0
1288,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,568209000.0,284104000.0,8000017.0,568209000.0,2,2,284104000.0
1289,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,564068000.0,282034000.0,8000017.0,564068000.0,2,1,282034000.0
1290,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,576746000.0,288373000.0,8000017.0,576746000.0,2,3,288373000.0
1291,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,574609000.0,287304000.0,8000017.0,574609000.0,2,4,287304000.0
